32, 87
33, 5252
33, 90
34, 2712
34, 76
35, 2891
35, 78
35, 48
35, 53
36, 2730
1, 60500
1, 46
1, 74
2, 5410
2, 88
3, 5317
4, 5039
4, 76
5, 4707
5, 44
6, 5322
6, 105
7, 5001
8, 5521
8, 76
10, 60348
11, 4948
12, 5945
13, 5072
13, 45
13, 47
13, 95
14, 4864
15, 5160
16, 5404
16, 69
17, 5449
17, 73
19, 59549
20, 5436
21, 4619
22, 5698
22, 87
23, 5463
23, 79
24, 5295
24, 58
25, 4895
26, 5466
28, 60299
28, 99
29, 5395
30, 5542
31, 5371
31, 90
32, 5038
33, 5410
33, 83
34, 2684
35, 2996
36, 2881
36, 43
